,Unnamed: 0,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned_11_18,age_binned_11_15,age_binned_7,age_binned_to_60,age_binned_7_diff,armed_3,armed_4_toy,armed_4,armed_5_toy,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021,city/state,Location,Total Population,Hispanic or Latino,Population of one race:,Population of two or more races:,White Alone and in Combination,Black Alone and in Combination,Asian Alone and in Combination,Other Alone and in Combination,Native Alone and in Combination,NHPI Alone and in Combination,Asian/NHPI Alone and in Combination
1396,7271,2021-06-15,shot,gun,28,M,Black,Jackson,MS,True,attack,Not fleeing,False,-90.151,32.359,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,6,2021,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Jackson, MS","Jackson, MS Metro Area",591978.0,16433.0,561885.0,13660.0,275792.783,284713.267,8800.6,2480.65,3493.683,264.017,9064.617
1397,7279,2021-09-18,shot,gun,37,M,None,Jackson,MS,False,attack,Not fleeing,False,-90.21,32.259,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,9,2021,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Jackson, MS","Jackson, MS Metro Area",591978.0,16433.0,561885.0,13660.0,275792.783,284713.267,8800.6,2480.65,3493.683,264.017,9064.617
1398,7282,2021-10-29,shot,vehicle,37,M,None,Jackson,MS,False,attack,Car,False,-90.236,32.272,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,other weapon,1,10,2021,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Jackson, MS","Jackson, MS Metro Area",591978.0,16433.0,561885.0,13660.0,275792.783,284713.267,8800.6,2480.65,3493.683,264.017,9064.617
1399,7291,2022-07-25,shot,gun,28,M,None,Jackson,MS,False,other,unknown,False,,,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,7,2022,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Jackson, MS","Jackson, MS Metro Area",591978.0,16433.0,561885.0,13660.0,275792.783,284713.267,8800.6,2480.65,3493.683,264.017,9064.617
1400,7293,2022-09-25,shot,undetermined,25,M,None,Jackson,MS,False,undetermined,unknown,False,-90.178,32.345,True,18-24,20-24,18-24,18-24,18-29,undetermined,undetermined,undetermined,undetermined,undetermined,1,9,2022,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Jackson, MS","Jackson, MS Metro Area",591978.0,16433.0,561885.0,13660.0,275792.783,284713.267,8800.6,2480.65,3493.683,264.017,9064.617
1401,7235,2018-06-25,shot,gun,30,M,White,Grenada,MS,False,other,Car,False,-89.838,33.721,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,6,2018,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Grenada, MS","Grenada, MS Micro Area",21629.0,310.0,20751.0,568.0,11512.167,9482.833,104.833,69.0,145.333,4.833,109.666
1402,7237,2018-11-10,shot,gun,41,M,Black,Clarksdale,MS,False,attack,Not fleeing,False,-90.572,34.207,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,11,2018,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Clarksdale, MS","Clarksdale, MS Micro Area",21390.0,350.0,20676.0,364.0,4414.833,16346.833,131.667,66.833,76.0,3.833,135.5
1403,7259,2020-05-15,shot,gun,33,M,White,Oxford,MS,False,attack,Car,False,-89.522,34.335,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,5,2020,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Oxford, MS","Oxford, MS Micro Area",55813.0,2142.0,51973.0,1698.0,39553.317,11514.817,1877.483,260.0,426.983,38.4,1915.883
1404,7265,2020-12-10,shot,gun,47,M,White,Oxford,MS,False,attack,Not fleeing,True,-89.541,34.345,True,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,12,2020,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Oxford, MS","Oxford, MS Micro Area",55813.0,2142.0,51973.0,1698.0,39553.317,11514.817,1877.483,260.0,426.983,38.4,1915.883
1405,7268,2021-02-08,shot,unknown weapon,38,M,White,Oxford,MS,False,other,Other,False,-89.519,34.367,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,other weapon,1,2,2021,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Oxford, MS","Oxford, MS Micro Area",55813.0,2142.0,51973.0,1698.0,39553.317,11514.817,1877.483,260.0,426.983,38.4,1915.883
1406,7285,2021-11-30,shot,gun,37,M,None,Laurel,MS,False,attack,Not fleeing,False,,,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,11,2021,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965,"Laurel, MS","Laurel, MS Micro Area",83613.0,4308.0,77539.0,1766.0,50008.9,27864.567,366.567,299.4,732.167,33.4,399.967
1407,7294,2015-02-24,tasered and shot,knife,30,M,White,Green Bay,WI,True,attack,Not fleeing,False,-88.058,44.527,True,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,2,2015,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Green Bay, WI","Green Bay, WI Metro Area",328268.0,27898.0,288230.0,12140.0,269316.4,9938.233,9393.067,2003.833,9518.65,199.817,9592.883999999998
1408,7383,2020-05-09,shot,gun,42,M,Hispanic,Green Bay,WI,False,attack,Not fleeing,False,-87.943,44.518,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,5,2020,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Green Bay, WI","Green Bay, WI Metro Area",328268.0,27898.0,288230.0,12140.0,269316.4,9938.233,9393.067,2003.833,9518.65,199.817,9592.883999999998
1409,7396,2021-05-01,shot,gun,62,M,White,Green Bay,WI,False,attack,Not fleeing,False,-88.121,44.497,True,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,1,5,2021,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Green Bay, WI","Green Bay, WI Metro Area",328268.0,27898.0,288230.0,12140.0,269316.4,9938.233,9393.067,2003.833,9518.65,199.817,9592.883999999998
1410,7296,2015-03-06,shot,unarmed,19,M,Black,Madison,WI,False,attack,Foot,False,-89.365,43.083,True,18-24,15-19,18-24,18-24,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,1,3,2015,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Madison, WI","Madison, WI Metro Area",680796.0,46048.0,607371.0,27377.0,548825.15,35343.733,39913.7,5406.733,4749.483,509.2,40422.899999999994
1411,7314,2016-06-29,shot,pitchfork,41,M,White,Madison,WI,True,other,Not fleeing,False,-89.356,43.071,True,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,other weapon,1,6,2016,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Madison, WI","Madison, WI Metro Area",680796.0,46048.0,607371.0,27377.0,548825.15,35343.733,39913.7,5406.733,4749.483,509.2,40422.899999999994
1412,7370,2019-10-27,shot,gun,63,M,White,Madison,WI,False,attack,Not fleeing,False,-89.494,43.032,True,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,1,10,2019,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Madison, WI","Madison, WI Metro Area",680796.0,46048.0,607371.0,27377.0,548825.15,35343.733,39913.7,5406.733,4749.483,509.2,40422.899999999994
1413,7298,2015-03-24,shot,gun,38,M,White,Fond du Lac,WI,False,attack,Not fleeing,False,-88.475,43.782,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,3,2015,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Fond du Lac, WI","Fond du Lac, WI Metro Area",104154.0,6717.0,94312.0,3125.0,91653.417,2777.167,1428.417,533.583,970.5,73.917,1502.3339999999998
1414,7307,2016-04-03,shot,Taser,69,M,White,Eau Claire,WI,False,attack,Not fleeing,False,-91.546,44.824,True,Over 65,Over 65,Over 65,Over 60,60-70,armed,armed,other weapon,other weapon,other weapon,1,4,2016,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Eau Claire, WI","Eau Claire, WI Metro Area",172007.0,4375.0,161586.0,6046.0,155645.717,2919.717,5889.883,1240.75,1780.3,155.633,6045.516
1415,7323,2017-01-28,shot,toy weapon,48,M,White,Eau Claire,WI,True,attack,Not fleeing,False,-91.508,44.789,True,45-49,45-49,45-54,45-49,40-49,unarmed,toy weapon,unarmed,toy weapon,toy weapon,1,1,2017,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Eau Claire, WI","Eau Claire, WI Metro Area",172007.0,4375.0,161586.0,6046.0,155645.717,2919.717,5889.883,1240.75,1780.3,155.633,6045.516
1416,7329,2017-04-08,shot,knife,25,M,White,Eau Claire,WI,False,other,Not fleeing,False,-91.539,44.825,True,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,4,2017,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Eau Claire, WI","Eau Claire, WI Metro Area",172007.0,4375.0,161586.0,6046.0,155645.717,2919.717,5889.883,1240.75,1780.3,155.633,6045.516
1417,7335,2017-07-23,shot,gun,59,M,White,Eau Claire,WI,True,attack,Not fleeing,False,-91.523,44.844,True,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,7,2017,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Eau Claire, WI","Eau Claire, WI Metro Area",172007.0,4375.0,161586.0,6046.0,155645.717,2919.717,5889.883,1240.75,1780.3,155.633,6045.516
1418,7392,2020-11-22,shot,knife,37,M,White,Eau Claire,WI,False,other,unknown,False,-91.468,44.787,True,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,11,2020,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Eau Claire, WI","Eau Claire, WI Metro Area",172007.0,4375.0,161586.0,6046.0,155645.717,2919.717,5889.883,1240.75,1780.3,155.633,6045.516
1419,7404,2021-11-03,shot,knife,30,M,None,Eau Claire,WI,False,other,Not fleeing,False,-91.516,44.832,True,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,11,2021,4,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Eau Claire, WI","Eau Claire, WI Metro Area",172007.0,4375.0,161586.0,6046.0,155645.717,2919.717,5889.883,1240.75,1780.3,155.633,6045.516
1420,7316,2016-07-17,shot,gun,39,M,White,Sheboygan,WI,False,other,Not fleeing,False,-87.723,43.732,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,7,2016,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Sheboygan, WI","Sheboygan, WI Metro Area",118034.0,8662.0,105889.0,3483.0,97503.333,2901.0,7220.0,760.167,924.667,62.833,7282.833
1421,7386,2020-07-02,tasered and shot,knife,32,M,Black,Sheboygan,WI,True,other,Not fleeing,True,-87.725,43.744,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,7,2020,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Sheboygan, WI","Sheboygan, WI Metro Area",118034.0,8662.0,105889.0,3483.0,97503.333,2901.0,7220.0,760.167,924.667,62.833,7282.833
1422,7319,2016-08-05,shot,gun,59,M,White,Beaver Dam,WI,True,attack,Not fleeing,False,-88.82,43.483,True,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,8,2016,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Beaver Dam, WI","Beaver Dam, WI Micro Area",89396.0,5490.0,81643.0,2263.0,78935.75,2945.833,644.583,527.417,833.417,19.0,663.583
1423,7331,2017-05-21,shot,gun,33,M,Black,Appleton,WI,False,attack,Not fleeing,False,-88.414,44.262,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,5,2017,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Appleton, WI","Appleton, WI Metro Area",243147.0,12280.0,222765.0,8102.0,211843.783,4288.7,8573.867,1358.783,4580.283,221.583,8795.45
1424,7349,2018-05-07,shot,gun,50,M,White,Appleton,WI,True,other,Not fleeing,True,-88.368,44.262,True,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,5,2018,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Appleton, WI","Appleton, WI Metro Area",243147.0,12280.0,222765.0,8102.0,211843.783,4288.7,8573.867,1358.783,4580.283,221.583,8795.45
1425,7362,2019-05-15,shot,gun,35,M,Black,Appleton,WI,True,attack,Not fleeing,True,-88.406,44.263,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,5,2019,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Appleton, WI","Appleton, WI Metro Area",243147.0,12280.0,222765.0,8102.0,211843.783,4288.7,8573.867,1358.783,4580.283,221.583,8795.45
1426,7408,2022-08-12,shot,gun,29,M,None,Appleton,WI,False,other,unknown,True,,,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,8,2022,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Appleton, WI","Appleton, WI Metro Area",243147.0,12280.0,222765.0,8102.0,211843.783,4288.7,8573.867,1358.783,4580.283,221.583,8795.45
1427,7348,2018-01-17,shot,gun,26,M,Black,Racine,WI,False,attack,Foot,False,-87.786,42.716,True,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,1,1,2018,1,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Racine, WI","Racine, WI Metro Area",197727.0,27911.0,161502.0,8314.0,139207.067,24413.15,2783.167,1611.65,1690.233,110.733,2893.9
1428,7364,2019-06-15,shot,unknown weapon,18,M,Black,Racine,WI,False,other,Other,False,-87.794,42.7,True,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,other weapon,other weapon,other weapon,1,6,2019,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Racine, WI","Racine, WI Metro Area",197727.0,27911.0,161502.0,8314.0,139207.067,24413.15,2783.167,1611.65,1690.233,110.733,2893.9
1429,7406,2022-05-20,shot,gun,35,M,Black,Racine,WI,False,other,Foot,True,-87.789,42.718,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,5,2022,2,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Racine, WI","Racine, WI Metro Area",197727.0,27911.0,161502.0,8314.0,139207.067,24413.15,2783.167,1611.65,1690.233,110.733,2893.9
1430,7355,2018-09-16,shot,unknown weapon,25,M,White,Manitowoc,WI,False,other,Not fleeing,False,-87.691,44.081,True,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,other weapon,1,9,2018,3,Wisconsin,5760940,5772628,5790186,5807406,5822434,5892323,5895908,"Manitowoc, WI","Manitowoc, WI Micro Area",81359.0,4050.0,74823.0,2486.0,72143.833,1277.5,2456.5,519.667,871.167,40.333,2496.833
1431,7416,2015-04-15,shot,knife,41,M,Black,Spartanburg,SC,False,attack,Not fleeing,False,-81.912,34.904,True,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,1,4,2015,2,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Spartanburg, SC","Spartanburg, SC Metro Area",327997.0,27732.0,288172.0,12093.0,219951.483,66107.4,8974.733,1881.883,3070.983,278.517,9253.25
1432,7427,2015-11-09,shot,Unknown,20,M,Black,Spartanburg,SC,False,attack,Car,False,-81.979,34.949,True,18-24,15-19,18-24,18-24,18-29,,,,,,1,11,2015,4,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Spartanburg, SC","Spartanburg, SC Metro Area",327997.0,27732.0,288172.0,12093.0,219951.483,66107.4,8974.733,1881.883,3070.983,278.517,9253.25
1433,7470,2018-11-14,shot,knife,29,M,White,Spartanburg,SC,False,attack,Not fleeing,False,,,True,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,1,11,2018,4,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Spartanburg, SC","Spartanburg, SC Metro Area",327997.0,27732.0,288172.0,12093.0,219951.483,66107.4,8974.733,1881.883,3070.983,278.517,9253.25
1434,7511,2021-07-01,shot,gun,45,M,Black,Spartanburg,SC,True,attack,unknown,False,,,True,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,1,7,2021,3,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Spartanburg, SC","Spartanburg, SC Metro Area",327997.0,27732.0,288172.0,12093.0,219951.483,66107.4,8974.733,1881.883,3070.983,278.517,9253.25
1435,7422,2015-07-26,shot,Unknown,19,M,White,Seneca,SC,False,other,Other,False,-82.974,34.693,True,18-24,15-19,18-24,18-24,18-29,,,,,,1,7,2015,3,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Seneca, SC","Seneca, SC Micro Area",78607.0,4384.0,70780.0,3443.0,66319.333,5676.083,739.917,405.25,1040.333,42.083,782.0
1436,7447,2016-12-10,shot,gun,35,M,Black,Sumter,SC,False,attack,Foot,True,,,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,12,2016,4,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Sumter, SC","Sumter, SC Metro Area",136700.0,5209.0,126675.0,4816.0,63802.75,63435.167,2033.583,758.833,1296.35,164.317,2197.9
1437,7537,2022-09-25,shot,gun,71,M,None,Sumter,SC,False,attack,unknown,False,-80.431,33.868,True,Over 65,Over 65,Over 65,Over 60,60-70,armed,armed,gun,gun,gun,1,9,2022,3,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Sumter, SC","Sumter, SC Metro Area",136700.0,5209.0,126675.0,4816.0,63802.75,63435.167,2033.583,758.833,1296.35,164.317,2197.9
1438,7464,2018-07-14,shot,gun,68,M,Black,Florence,SC,False,attack,Not fleeing,False,-79.835,34.187,True,Over 65,Over 65,Over 65,Over 60,60-70,armed,armed,gun,gun,gun,1,7,2018,3,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Florence, SC","Florence, SC Metro Area",199964.0,5679.0,188714.0,5571.0,105246.983,83648.733,2859.317,858.233,1581.95,89.783,2949.1
1439,7494,2020-04-22,shot,gun,40,M,Black,Florence,SC,False,attack,Not fleeing,False,-79.746,34.219,True,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,1,4,2020,2,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Florence, SC","Florence, SC Metro Area",199964.0,5679.0,188714.0,5571.0,105246.983,83648.733,2859.317,858.233,1581.95,89.783,2949.1
1440,7480,2019-06-27,shot,undetermined,54,M,Black,Orangeburg,SC,False,undetermined,unknown,False,-80.856,33.492,True,50-54,50-54,45-54,50-54,50-59,undetermined,undetermined,undetermined,undetermined,undetermined,1,6,2019,2,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Orangeburg, SC","Orangeburg, SC Micro Area",84223.0,1967.0,80185.0,2071.0,28650.917,51352.75,989.167,309.5,904.25,49.417,1038.584
1441,7492,2020-04-08,shot,gun,17,M,Black,Columbia,SC,False,other,Foot,False,-81.043,34.047,True,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,1,4,2020,2,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Columbia, SC","Columbia, SC Metro Area",829470.0,55280.0,743264.0,30926.0,465703.55,273030.8,21298.967,5388.9,7758.9,1008.883,22307.850000000002
1442,7523,2022-03-19,shot,knife,34,M,Black,Columbia,SC,True,attack,Not fleeing,True,-81.055,34.106,True,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,1,3,2022,1,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Columbia, SC","Columbia, SC Metro Area",829470.0,55280.0,743264.0,30926.0,465703.55,273030.8,21298.967,5388.9,7758.9,1008.883,22307.850000000002
1443,7496,2020-05-21,shot,gun,60,M,Black,Greenwood,SC,False,attack,Not fleeing,False,-82.146,34.198,True,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,1,5,2020,2,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Greenwood, SC","Greenwood, SC Micro Area",69351.0,4749.0,62451.0,2151.0,41595.15,21296.817,800.067,340.067,510.733,59.167,859.234
1444,7532,2022-07-16,shot,knife,50,M,None,Georgetown,SC,False,other,unknown,False,-79.292,33.379,True,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,1,7,2022,3,South Carolina,4891938,4957968,5021268,5084156,5148714,5130729,5190705,"Georgetown, SC","Georgetown, SC Micro Area",63404.0,2225.0,59763.0,1416.0,41816.533,18317.617,319.7,258.75,428.283,38.117,357.817
1445,7548,2017-12-09,shot,gun,16,M,White,Dover,DE,False,attack,Not fleeing,False,-75.558,39.163,True,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,1,12,2017,4,Delaware,941252,948921,956823,965479,973764,991886,1003384,"Dover, DE","Dover, DE Metro Area",181851.0,13981.0,156943.0,10927.0,109427.25,48439.583,5204.167,1977.8,2601.55,219.65,5423.817
1446,7583,2015-06-05,shot,vehicle,45,F,White,Morgantown,WV,False,other,Car,False,-79.907,39.623,True,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,other weapon,1,6,2015,2,West Virginia,1842050,1831023,1817004,1804291,1792147,1789798,1782959,"Morgantown, WV","Morgantown, WV Metro Area",140038.0,4003.0,129861.0,6174.0,122263.067,6976.683,4315.767,1020.2,1343.017,116.267,4432.034
1447,7588,2015-11-05,shot,gun,48,M,White,Morgantown,WV,False,attack,Not fleeing,False,-79.941,39.634,True,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,1,11,2015,4,West Virginia,1842050,1831023,1817004,1804291,1792147,1789798,1782959,"Morgantown, WV","Morgantown, WV Metro Area",140038.0,4003.0,129861.0,6174.0,122263.067,6976.683,4315.767,1020.2,1343.017,116.267,4432.034
1448,7596,2016-08-27,shot,gun,82,M,White,Morgantown,WV,False,attack,Not fleeing,True,-79.999,39.602,True,Over 65,Over 65,Over 65,Over 60,Over 70,armed,armed,gun,gun,gun,1,8,2016,3,West Virginia,1842050,1831023,1817004,1804291,1792147,1789798,1782959,"Morgantown, WV","Morgantown, WV Metro Area",140038.0,4003.0,129861.0,6174.0,122263.067,6976.683,4315.767,1020.2,1343.017,116.267,4432.034
1449,7625,2019-03-06,shot,gun,25,M,Black,Morgantown,WV,False,attack,Foot,False,-79.951,39.638,True,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,1,3,2019,1,West Virginia,1842050,1831023,1817004,1804291,1792147,1789798,1782959,"Morgantown, WV","Morgantown, WV Metro Area",140038.0,4003.0,129861.0,6174.0,122263.067,6976.683,4315.767,1020.2,1343.017,116.267,4432.034
1450,7586,2015-09-01,shot,guns and explosives,33,M,Black,Bluefield,WV,False,attack,Foot,False,-81.222,37.269,True,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,1,9,2015,3,West Virginia,1842050,1831023,1817004,1804291,1792147,1789798,1782959,"Bluefield, WV","Bluefield, WV-VA Micro Area",106363.0,1272.0,101257.0,3834.0,97296.5,5487.083,623.917,543.833,1097.25,42.417,666.3340000000001
