,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,age_binned_11_18,age_binned_11_15,age_binned_7,age_binned_to_60,age_binned_7_diff,armed_3,armed_4_toy,armed_4,armed_5_toy,armed_7,state_name,PopEstimate2020,PopEstimate2021,city/state
6860,2022-08-31,shot,gun,23,M,None,Concord,NC,FALSE,attack,Foot,FALSE,-80.726,35.37,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,North Carolina,10457177,10551162,"Concord, NC"
6861,2022-09-03,shot,knife,40,M,None,Fayetteville,NC,TRUE,other,Not fleeing,FALSE,-78.994,35.055,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,North Carolina,10457177,10551162,"Fayetteville, NC"
6862,2022-09-09,shot,spear,45,M,None,Hudson,NC,FALSE,attack,Foot,FALSE,-81.481,35.846,40-44,40-44,35-44,40-44,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,North Carolina,10457177,10551162,"Hudson, NC"
6863,2022-09-21,shot,gun,37,F,None,Ahoskie,NC,TRUE,other,Not fleeing,FALSE,-76.988,36.219,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,North Carolina,10457177,10551162,"Ahoskie, NC"
6864,2022-10-01,shot,gun,62,M,None,Mountain View,NC,FALSE,other,unknown,FALSE,-81.374,35.665,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,North Carolina,10457177,10551162,"Mountain View, NC"
6865,2015-02-08,shot,gun,33,M,White,Anchorage,AK,FALSE,attack,Car,FALSE,-149.859,61.208,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Anchorage, AK"
6866,2015-09-08,shot,gun,19,M,Native,Fairbanks,AK,FALSE,attack,Not fleeing,FALSE,-147.779,64.827,18-24,15-19,18-24,18-24,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6867,2015-09-09,shot,gun,33,M,Native,Fairbanks,AK,FALSE,attack,Car,FALSE,-147.543,64.806,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6868,2015-10-24,shot,Taser,49,M,White,Kenai Peninsula,AK,FALSE,attack,Not fleeing,FALSE,-151.283,60.287,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,other weapon,Alaska,732441,732673,"Kenai Peninsula, AK"
6869,2016-01-12,shot,knife,49,M,Native,Spenard,AK,TRUE,other,Not fleeing,FALSE,-149.898,61.192,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,Alaska,732441,732673,"Spenard, AK"
6870,2016-02-10,shot,gun,36,M,Native,Barrow,AK,FALSE,attack,Not fleeing,FALSE,-156.738,71.301,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Barrow, AK"
6871,2016-02-21,shot,gun,38,F,Native,Houston,AK,FALSE,attack,Not fleeing,FALSE,-149.778,61.585,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Houston, AK"
6872,2016-06-03,shot,knife,33,M,White,Wasilla,AK,FALSE,other,Not fleeing,FALSE,-149.439,61.581,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,Alaska,732441,732673,"Wasilla, AK"
6873,2016-07-12,shot,hatchet,23,M,White,Anchorage,AK,TRUE,attack,Not fleeing,FALSE,-149.814,61.218,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Alaska,732441,732673,"Anchorage, AK"
6874,2016-08-29,tasered and shot,gun,28,M,Native,Fairbanks,AK,FALSE,attack,Foot,TRUE,-147.72,64.841,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6875,2016-11-12,shot,gun,40,M,White,Anchorage,AK,FALSE,attack,Not fleeing,FALSE,-149.879,61.218,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Anchorage, AK"
6876,2017-02-17,shot,gun,35,M,Black,Big Lake,AK,FALSE,attack,Not fleeing,FALSE,,,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Big Lake, AK"
6877,2017-03-26,shot,gun,36,M,White,Wasilla,AK,FALSE,attack,Other,FALSE,-149.45,61.581,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Wasilla, AK"
6878,2017-05-25,shot,gun,23,M,White,Fairbanks,AK,FALSE,attack,Car,FALSE,,,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6879,2017-06-19,shot,gun,21,M,Native,Fairbanks,AK,TRUE,attack,Foot,FALSE,-147.76,64.833,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6880,2017-10-01,shot,unarmed,41,M,White,Seward,AK,FALSE,other,Car,TRUE,-149.437,60.126,40-44,40-44,35-44,40-44,40-49,unarmed,unarmed,unarmed,unarmed,unarmed,Alaska,732441,732673,"Seward, AK"
6881,2017-11-15,shot,gun,48,M,White,Anchorage,AK,FALSE,attack,Car,FALSE,-149.9,61.218,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,Alaska,732441,732673,"Anchorage, AK"
6882,2017-12-20,shot,gun,56,M,None,Anchorage,AK,FALSE,attack,Not fleeing,FALSE,-149.885,61.203,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,Alaska,732441,732673,"Anchorage, AK"
6883,2017-12-24,shot,gun,20,M,White,Fairbanks,AK,TRUE,attack,Not fleeing,TRUE,-147.716,64.838,18-24,15-19,18-24,18-24,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6884,2018-03-08,shot,gun,27,M,Native,Pilot Station,AK,FALSE,attack,Foot,FALSE,,,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Pilot Station, AK"
6885,2018-03-24,shot,unarmed,42,M,White,Nikolaevsk,AK,FALSE,attack,Not fleeing,FALSE,-151.617,59.809,40-44,40-44,35-44,40-44,40-49,unarmed,unarmed,unarmed,unarmed,unarmed,Alaska,732441,732673,"Nikolaevsk, AK"
6886,2018-03-24,shot,knife,20,M,Native,Anchorage,AK,FALSE,other,Foot,FALSE,-149.817,61.216,18-24,15-19,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Alaska,732441,732673,"Anchorage, AK"
6887,2018-06-29,shot,ax,36,M,White,North Pole,AK,FALSE,other,unknown,FALSE,-147.425,64.811,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,Alaska,732441,732673,"North Pole, AK"
6888,2018-07-06,shot,incendiary device,38,M,Asian,Copper Center,AK,FALSE,other,unknown,TRUE,-145.331,61.98,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,other weapon,Alaska,732441,732673,"Copper Center, AK"
6889,2018-08-16,shot,knife,30,M,Black,Wasilla,AK,FALSE,attack,Not fleeing,FALSE,-149.439,61.581,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Alaska,732441,732673,"Wasilla, AK"
6890,2018-11-22,shot,machete,20,M,White,Palmer,AK,FALSE,other,Foot,FALSE,,,18-24,15-19,18-24,18-24,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,Alaska,732441,732673,"Palmer, AK"
6891,2019-02-13,shot,gun,28,M,White,Fairbanks,AK,FALSE,attack,Not fleeing,FALSE,-147.678,64.855,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6892,2019-03-07,shot,gun,23,M,White,Anchorage,AK,FALSE,attack,Foot,FALSE,-149.818,61.206,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Anchorage, AK"
6893,2019-03-31,shot,gun,25,M,Native,Fairbanks,AK,FALSE,other,Car,FALSE,-147.838,64.849,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6894,2019-04-01,shot,BB gun,31,M,Black,Anchorage,AK,TRUE,other,Foot,FALSE,-149.883,61.206,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,air/bb/pellet guns,Alaska,732441,732673,"Anchorage, AK"
6895,2019-06-16,shot,gun,48,M,White,Fairbanks,AK,FALSE,attack,Not fleeing,FALSE,-147.716,64.838,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6896,2019-08-26,shot,gun,33,M,None,Anchorage,AK,TRUE,attack,Not fleeing,FALSE,-149.911,61.149,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Anchorage, AK"
6897,2019-12-29,shot,chain,34,M,White,Juneau,AK,FALSE,other,Not fleeing,FALSE,-134.582,58.381,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,other weapon,Alaska,732441,732673,"Juneau, AK"
6898,2020-01-07,shot,gun,59,M,White,North Pole,AK,FALSE,attack,Not fleeing,FALSE,,,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,Alaska,732441,732673,"North Pole, AK"
6899,2020-01-23,shot,gun,26,M,White,Wasilla,AK,FALSE,attack,Car,FALSE,,,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Wasilla, AK"
6900,2020-01-29,shot,gun,32,M,White,Kasilof,AK,FALSE,attack,Foot,FALSE,-151.38,60.325,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Kasilof, AK"
6901,2020-02-15,shot,gun,16,M,Asian,Anchorage,AK,FALSE,attack,Not fleeing,FALSE,-149.889,61.217,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,Alaska,732441,732673,"Anchorage, AK"
6902,2020-03-08,shot,unarmed,37,M,White,Wasilla,AK,FALSE,attack,Not fleeing,FALSE,-149.597,61.551,35-39,35-39,35-44,35-39,30-39,unarmed,unarmed,unarmed,unarmed,unarmed,Alaska,732441,732673,"Wasilla, AK"
6903,2020-03-11,shot,gun,32,F,White,Anchor Point,AK,FALSE,attack,unknown,FALSE,-151.743,59.791,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Anchor Point, AK"
6904,2020-06-23,shot,gun,40,M,White,Wasilla,AK,FALSE,other,Car,FALSE,,,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Wasilla, AK"
6905,2020-10-22,shot,gun,43,M,White,Eagle River,AK,TRUE,attack,Not fleeing,FALSE,-149.558,61.309,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,Alaska,732441,732673,"Eagle River, AK"
6906,2020-12-20,shot,unarmed,34,M,White,Anchorage,AK,FALSE,undetermined,Car,FALSE,-149.803,61.202,30-34,30-34,25-34,30-34,30-39,unarmed,unarmed,unarmed,unarmed,unarmed,Alaska,732441,732673,"Anchorage, AK"
6907,2021-03-06,shot,gun,27,M,White,Fairbanks,AK,FALSE,attack,unknown,FALSE,-147.87,64.824,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6908,2021-03-13,shot,gun,25,M,White,Wasilla,AK,FALSE,attack,Not fleeing,FALSE,,,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Wasilla, AK"
6909,2021-05-25,shot,gun,34,M,None,Holy Cross,AK,FALSE,attack,Not fleeing,FALSE,,,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Holy Cross, AK"
6910,2021-06-25,shot,toy weapon,23,M,White,Fairbanks,AK,FALSE,attack,Not fleeing,FALSE,-147.864,64.816,18-24,20-24,18-24,18-24,18-29,unarmed,toy weapon,unarmed,toy weapon,toy weapon,Alaska,732441,732673,"Fairbanks, AK"
6911,2021-08-19,shot,gun,26,M,None,Selawik,AK,FALSE,other,unknown,FALSE,-160.007,66.604,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,Alaska,732441,732673,"Selawik, AK"
6912,2021-08-26,shot,BB gun,27,M,None,Wasilla,AK,FALSE,other,Car,FALSE,-149.511,61.599,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,air/bb/pellet guns,Alaska,732441,732673,"Wasilla, AK"
6913,2021-10-08,shot,gun,35,M,None,Salcha,AK,FALSE,attack,unknown,FALSE,,,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Salcha, AK"
6914,2022-02-05,shot,gun,34,M,None,Aniak,AK,FALSE,attack,Not fleeing,FALSE,-159.541,61.583,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Aniak, AK"
6915,2022-03-29,shot,gun,35,M,None,Wasilla,AK,FALSE,attack,unknown,FALSE,-149.62,61.547,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,Alaska,732441,732673,"Wasilla, AK"
6916,2022-06-20,shot,gun,57,M,None,Fairbanks,AK,FALSE,other,Car,FALSE,-147.714,64.826,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,Alaska,732441,732673,"Fairbanks, AK"
6917,2022-09-05,shot,gun,63,M,None,Wasilla,AK,FALSE,attack,Not fleeing,FALSE,-149.429,61.596,60-65,60-65,55-65,Over 60,60-70,armed,armed,gun,gun,gun,Alaska,732441,732673,"Wasilla, AK"
6918,2015-02-08,shot,gun,57,M,White,New City,NY,TRUE,attack,Not fleeing,FALSE,-74.001,41.152,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,New York,20154933,19835913,"New City, NY"
6919,2015-03-21,shot,gun,44,M,White,Clarendon,NY,FALSE,attack,Car,FALSE,-78.047,43.19,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,New York,20154933,19835913,"Clarendon, NY"
6920,2015-03-22,tasered and shot,undetermined,21,M,Black,Islip,NY,FALSE,attack,Car,FALSE,-73.238,40.74,18-24,20-24,18-24,18-24,18-29,undetermined,undetermined,undetermined,undetermined,undetermined,New York,20154933,19835913,"Islip, NY"
6921,2015-04-22,shot,gun,30,M,White,Queens,NY,TRUE,attack,Foot,FALSE,-73.794,40.71,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,New York,20154933,19835913,"Queens, NY"
6922,2015-04-25,shot,unarmed,24,M,Black,New York,NY,TRUE,attack,Foot,FALSE,-73.982,40.725,18-24,20-24,18-24,18-24,18-29,unarmed,unarmed,unarmed,unarmed,unarmed,New York,20154933,19835913,"New York, NY"
6923,2015-05-07,shot,knife,38,M,White,Beacon,NY,FALSE,other,Car,FALSE,-73.98,41.518,35-39,35-39,35-44,35-39,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"Beacon, NY"
6924,2015-05-08,shot,gun,58,M,White,Constantia,NY,TRUE,attack,Not fleeing,FALSE,-76.008,43.266,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,New York,20154933,19835913,"Constantia, NY"
6925,2015-05-26,shot,gun,51,M,Black,Queens,NY,FALSE,attack,Not fleeing,FALSE,-73.889,40.657,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,New York,20154933,19835913,"Queens, NY"
6926,2015-06-01,shot,gun,23,M,White,Greece,NY,TRUE,attack,Other,FALSE,-77.694,43.208,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,New York,20154933,19835913,"Greece, NY"
6927,2015-06-10,shot,gun,19,M,Black,Bronx,NY,FALSE,attack,Not fleeing,FALSE,-73.896,40.856,18-24,15-19,18-24,18-24,18-29,armed,armed,gun,gun,gun,New York,20154933,19835913,"Bronx, NY"
6928,2015-06-18,shot,knife,58,M,White,Coney Island,NY,FALSE,attack,Foot,FALSE,-73.968,40.576,55-59,55-59,55-65,55-60,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"Coney Island, NY"
6929,2015-06-26,shot,gun,49,M,White,Malone,NY,FALSE,attack,Other,FALSE,-74.285,44.743,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,New York,20154933,19835913,"Malone, NY"
6930,2015-06-29,shot,gun,51,M,White,Edinburg,NY,TRUE,attack,Not fleeing,FALSE,-74.069,43.208,50-54,50-54,45-54,50-54,50-59,armed,armed,gun,gun,gun,New York,20154933,19835913,"Edinburg, NY"
6931,2015-08-14,shot,gun,38,M,Black,Staten Island,NY,FALSE,attack,Not fleeing,FALSE,-74.161,40.63,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"Staten Island, NY"
6932,2015-08-22,tasered and shot,gun,39,M,Black,Troy,NY,FALSE,attack,Foot,FALSE,-73.707,42.723,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"Troy, NY"
6933,2015-08-28,shot,unarmed,61,M,Black,Mount Vernon,NY,FALSE,other,Not fleeing,FALSE,-73.825,40.908,60-65,60-65,55-65,55-60,60-70,unarmed,unarmed,unarmed,unarmed,unarmed,New York,20154933,19835913,"Mount Vernon, NY"
6934,2015-09-10,shot,knife,31,M,Asian,Potsdam,NY,FALSE,attack,Not fleeing,FALSE,-74.992,44.668,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"Potsdam, NY"
6935,2015-10-24,shot,gun,34,M,None,New Paltz,NY,FALSE,attack,Not fleeing,FALSE,-74.08,41.747,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"New Paltz, NY"
6936,2015-12-08,shot,unarmed,36,M,Black,Yonkers,NY,FALSE,other,Foot,FALSE,-73.879,40.924,35-39,35-39,35-44,35-39,30-39,unarmed,unarmed,unarmed,unarmed,unarmed,New York,20154933,19835913,"Yonkers, NY"
6937,2016-02-12,shot,gun,32,F,Black,Syracuse,NY,TRUE,other,Not fleeing,FALSE,-76.144,43.069,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"Syracuse, NY"
6938,2016-03-05,shot,gun,34,M,White,Cheektowaga,NY,TRUE,attack,Not fleeing,FALSE,-78.715,42.936,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"Cheektowaga, NY"
6939,2016-03-07,shot,gun,49,M,White,Rochester,NY,TRUE,attack,Not fleeing,FALSE,-77.623,43.238,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,New York,20154933,19835913,"Rochester, NY"
6940,2016-04-10,shot,knife,30,M,White,Rotterdam,NY,TRUE,attack,Not fleeing,FALSE,-73.936,42.776,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"Rotterdam, NY"
6941,2016-04-17,shot,gun,32,M,Black,New York,NY,FALSE,attack,Foot,FALSE,-73.805,40.679,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"New York, NY"
6942,2016-04-17,shot,Unknown,37,M,Black,Troy,NY,FALSE,attack,Car,FALSE,-73.683,42.74,35-39,35-39,35-44,35-39,30-39,,,,,,New York,20154933,19835913,"Troy, NY"
6943,2016-04-22,shot,knife,51,M,White,Berne,NY,TRUE,attack,Not fleeing,FALSE,-74.183,42.589,50-54,50-54,45-54,50-54,50-59,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"Berne, NY"
6944,2016-05-18,shot,knife,46,M,White,New York,NY,TRUE,other,Not fleeing,FALSE,-73.987,40.762,45-49,45-49,45-54,45-49,40-49,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"New York, NY"
6945,2016-06-13,shot,gun,33,M,White,Schenectady,NY,FALSE,attack,Not fleeing,FALSE,-73.954,42.802,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"Schenectady, NY"
6946,2016-06-19,shot,gun,25,M,Black,New York,NY,FALSE,attack,Not fleeing,FALSE,-73.866,40.817,18-24,20-24,18-24,18-24,18-29,armed,armed,gun,gun,gun,New York,20154933,19835913,"New York, NY"
6947,2016-07-11,shot,gun,39,M,Black,New York,NY,FALSE,attack,Foot,FALSE,-73.984,40.591,35-39,35-39,35-44,35-39,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"New York, NY"
6948,2016-07-13,shot,toy weapon,56,M,White,Middletown,NY,TRUE,other,Not fleeing,FALSE,-74.428,41.428,55-59,55-59,55-65,55-60,50-59,unarmed,toy weapon,unarmed,toy weapon,toy weapon,New York,20154933,19835913,"Middletown, NY"
6949,2016-07-17,shot,gun,42,M,Black,New York,NY,FALSE,attack,Not fleeing,FALSE,-73.938,40.718,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,New York,20154933,19835913,"New York, NY"
6950,2016-10-09,shot,gun,41,M,Black,Syracuse,NY,FALSE,attack,Not fleeing,FALSE,-76.132,43.045,40-44,40-44,35-44,40-44,40-49,armed,armed,gun,gun,gun,New York,20154933,19835913,"Syracuse, NY"
6951,2016-10-18,shot,baseball bat,66,F,Black,Bronx,NY,TRUE,attack,Not fleeing,FALSE,-73.854,40.819,60-65,60-65,55-65,Over 60,60-70,armed,armed,other weapon,other weapon,other weapon,New York,20154933,19835913,"Bronx, NY"
6952,2016-11-04,shot,gun,35,M,Hispanic,New York,NY,TRUE,attack,Other,FALSE,,,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"New York, NY"
6953,2016-11-19,shot,baton,21,M,Black,Brooklyn,NY,TRUE,attack,Not fleeing,FALSE,-73.906,40.667,18-24,20-24,18-24,18-24,18-29,armed,armed,other weapon,other weapon,other weapon,New York,20154933,19835913,"Brooklyn, NY"
6954,2017-01-03,tasered and shot,knife,63,M,Black,Brooklyn,NY,TRUE,other,Not fleeing,FALSE,-73.897,40.643,60-65,60-65,55-65,Over 60,60-70,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"Brooklyn, NY"
6955,2017-01-04,shot,gun,18,M,White,Brooklyn,NY,FALSE,attack,Foot,FALSE,-73.961,40.68,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,New York,20154933,19835913,"Brooklyn, NY"
6956,2017-01-14,tasered and shot,screwdriver,28,M,Black,New York,NY,FALSE,attack,Not fleeing,FALSE,-73.762,40.674,25-29,25-29,25-34,25-29,18-29,armed,armed,other weapon,other weapon,other weapon,New York,20154933,19835913,"New York, NY"
6957,2017-02-16,shot,gun,17,M,Black,Brooklyn,NY,FALSE,attack,Foot,FALSE,-73.876,40.673,Under 18,15-19,Under 18,Under 18,Under 18,armed,armed,gun,gun,gun,New York,20154933,19835913,"Brooklyn, NY"
6958,2017-02-19,shot,toy weapon,18,M,Hispanic,New York,NY,FALSE,attack,Foot,FALSE,-73.92,40.702,Under 18,15-19,Under 18,Under 18,Under 18,unarmed,toy weapon,unarmed,toy weapon,toy weapon,New York,20154933,19835913,"New York, NY"
6959,2017-05-07,shot,gun,26,M,Hispanic,Buffalo,NY,FALSE,attack,Foot,FALSE,-78.904,42.944,25-29,25-29,25-34,25-29,18-29,armed,armed,gun,gun,gun,New York,20154933,19835913,"Buffalo, NY"
6960,2017-07-05,shot,gun,34,M,Black,New York,NY,FALSE,attack,Foot,FALSE,,,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"New York, NY"
6961,2017-07-28,shot,knife,32,M,White,Glenville,NY,TRUE,other,Not fleeing,FALSE,-73.923,42.888,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"Glenville, NY"
6962,2017-07-31,shot,knife,32,M,Black,Brooklyn,NY,TRUE,attack,Not fleeing,FALSE,-73.963,40.634,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"Brooklyn, NY"
6963,2017-09-06,shot,knife,31,M,Black,New York,NY,TRUE,other,Not fleeing,TRUE,-73.834,40.888,30-34,30-34,25-34,30-34,30-39,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"New York, NY"
6964,2017-10-04,shot,gun,48,F,Black,Canandaigua,NY,FALSE,attack,Not fleeing,FALSE,-77.269,42.876,45-49,45-49,45-54,45-49,40-49,armed,armed,gun,gun,gun,New York,20154933,19835913,"Canandaigua, NY"
6965,2017-10-26,shot,gun,34,M,White,Horseheads,NY,FALSE,attack,Car,FALSE,-76.747,42.148,30-34,30-34,25-34,30-34,30-39,armed,armed,gun,gun,gun,New York,20154933,19835913,"Horseheads, NY"
6966,2017-11-13,shot,knife,67,M,Black,Tremont,NY,TRUE,attack,Not fleeing,TRUE,-73.892,40.847,Over 65,Over 65,Over 65,Over 60,60-70,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"Tremont, NY"
6967,2017-11-15,shot,gun,59,M,White,Elmira,NY,TRUE,attack,Not fleeing,FALSE,-76.802,42.102,55-59,55-59,55-65,55-60,50-59,armed,armed,gun,gun,gun,New York,20154933,19835913,"Elmira, NY"
6968,2017-12-05,shot,machete,69,M,Hispanic,Bronx,NY,FALSE,other,Not fleeing,FALSE,-73.92,40.808,Over 65,Over 65,Over 65,Over 60,60-70,armed,armed,other weapon,other weapon,knife/cutting instrument,New York,20154933,19835913,"Bronx, NY"
