,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter
7193,2022-03-14,shot,knife,30,M,None,Crest Hill,IL,False,attack,Not fleeing,False,-88.138,41.547,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2022,1
7194,2022-03-14,shot,gun,42,M,None,Covington,VA,False,attack,Not fleeing,False,-79.989,37.794,True,30-44,armed,gun,gun,1,3,2022,1
7195,2022-03-14,shot,gun,28,M,Black,San Antonio,TX,False,other,Not fleeing,True,-98.527,29.445,True,18-29,armed,gun,gun,1,3,2022,1
7196,2022-03-14,shot,gun,31,M,None,Shorewood,IL,False,attack,Not fleeing,False,-88.185,41.525,True,30-44,armed,gun,gun,1,3,2022,1
7197,2022-03-15,shot,gun,40,M,White,Spanaway,WA,False,attack,Not fleeing,False,-122.435,47.084,True,30-44,armed,gun,gun,1,3,2022,1
7198,2022-03-15,shot,gun,47,M,None,Canton,GA,False,other,Not fleeing,False,-84.469,34.214,True,45-59,armed,gun,gun,1,3,2022,1
7199,2022-03-15,shot,undetermined,30,M,Black,Monroe,NC,False,other,Car,False,-80.522,34.987,True,18-29,undetermined,undetermined,undetermined,1,3,2022,1
7200,2022-03-15,shot,gun,35,M,None,Hurst,TX,True,attack,Not fleeing,False,-97.18,32.824,True,30-44,armed,gun,gun,1,3,2022,1
7201,2022-03-16,shot,unknown weapon,37,M,White,Tacoma,WA,False,other,Not fleeing,False,-122.486,47.217,True,30-44,armed,other weapon,other weapon,1,3,2022,1
7202,2022-03-16,shot,gun,36,M,None,Seattle,WA,False,attack,Car,True,-122.288,47.552,True,30-44,armed,gun,gun,1,3,2022,1
7203,2022-03-17,shot,gun,21,M,None,Bonne Terre,MO,False,attack,Not fleeing,False,-90.538,37.922,True,18-29,armed,gun,gun,1,3,2022,1
7204,2022-03-17,shot,gun,37,M,None,Lehigh Acres,FL,False,attack,Not fleeing,False,-81.714,26.582,True,30-44,armed,gun,gun,1,3,2022,1
7205,2022-03-17,shot,vehicle,52,M,None,Lake Mead,NV,False,attack,Not fleeing,False,-115.026,36.196,True,45-59,armed,other weapon,other weapon,1,3,2022,1
7206,2022-03-18,shot,knife,36,F,Black,Sterling,VA,False,other,Not fleeing,False,-77.387,39.051,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2022,1
7207,2022-03-18,shot,knife,29,M,White,Louisville,KY,False,other,Foot,False,-85.731,38.239,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2022,1
7208,2022-03-18,shot,knife,31,M,None,Hutchinson County,TX,False,attack,Not fleeing,False,-101.418,35.734,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2022,1
7209,2022-03-18,shot,gun,29,M,None,Evansville,WY,False,attack,Not fleeing,False,-106.269,42.864,True,18-29,armed,gun,gun,1,3,2022,1
7210,2022-03-19,shot,undetermined,21,M,None,Dewey Beach,DE,False,other,Foot,False,-75.075,38.696,True,18-29,undetermined,undetermined,undetermined,1,3,2022,1
7211,2022-03-19,shot,knife,34,M,Black,Columbia,SC,True,attack,Not fleeing,True,-81.055,34.106,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2022,1
7212,2022-03-19,shot,unarmed,33,M,None,Albuquerque,NM,False,other,Not fleeing,False,-106.498,35.068,True,30-44,unarmed,unarmed,unarmed,1,3,2022,1
7213,2022-03-19,shot,gun,74,M,None,Peoria,AZ,False,attack,Not fleeing,True,-112.251,33.849,True,60-75,armed,gun,gun,1,3,2022,1
7214,2022-03-19,shot,gun,34,M,None,Hanson County,SD,False,attack,Not fleeing,False,-97.716,43.159,True,30-44,armed,gun,gun,1,3,2022,1
7215,2022-03-19,shot,gun,34,M,None,Great Falls,MT,False,other,Not fleeing,False,-111.283,47.497,True,30-44,armed,gun,gun,1,3,2022,1
7216,2022-03-20,shot,gun,33,M,Black,Kalamazoo,MI,False,attack,Foot,False,-85.59,42.282,True,30-44,armed,gun,gun,1,3,2022,1
7217,2022-03-21,shot,gun,30,M,None,Texarkana,AR,False,attack,Not fleeing,False,-94.03,33.419,True,18-29,armed,gun,gun,1,3,2022,1
7218,2022-03-21,shot,gun,43,F,None,Tellico Plains,TN,False,attack,Not fleeing,False,-84.34,35.372,True,30-44,armed,gun,gun,1,3,2022,1
7219,2022-03-21,shot,gun,38,M,None,Gillette,WY,False,attack,Not fleeing,False,-105.498,44.295,True,30-44,armed,gun,gun,1,3,2022,1
7220,2022-03-22,shot,gun,33,M,None,Discovery Bay,CA,False,other,Not fleeing,False,-121.622,37.931,True,30-44,armed,gun,gun,1,3,2022,1
7221,2022-03-22,shot,Airsoft pistol,27,M,None,Chandler,AZ,False,other,Car,False,-111.829,33.308,True,18-29,armed,other weapon,air/bb/pellet guns,1,3,2022,1
7222,2022-03-23,shot,gun,68,M,None,Clayton County,GA,False,attack,Not fleeing,True,-84.366,33.508,True,60-75,armed,gun,gun,1,3,2022,1
7223,2022-03-23,shot,metal pipe,52,M,None,Commerce,GA,False,other,Not fleeing,False,-83.385,34.271,True,45-59,armed,other weapon,other weapon,1,3,2022,1
7224,2022-03-24,shot,gun,23,M,Black,Broward County,FL,False,other,Other,False,-80.178,26.121,True,18-29,armed,gun,gun,1,3,2022,1
7225,2022-03-25,shot,knife,22,M,None,Pittsfield,MA,True,other,Not fleeing,False,-73.263,42.461,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2022,1
7226,2022-03-25,shot,unknown weapon,46,M,White,Dunnellon,FL,False,attack,Not fleeing,False,-82.526,28.988,True,45-59,armed,other weapon,other weapon,1,3,2022,1
7227,2022-03-26,shot,gun,38,M,None,Ada,OK,False,attack,Not fleeing,False,-96.678,34.775,True,30-44,armed,gun,gun,1,3,2022,1
7228,2022-03-26,shot,gun,34,M,None,Rapid City,SD,False,attack,Not fleeing,False,-103.245,44.081,True,30-44,armed,gun,gun,1,3,2022,1
7229,2022-03-26,shot,pair of scissors,29,M,White,Indian River County,FL,False,attack,Not fleeing,True,-80.393,27.659,True,18-29,,,,1,3,2022,1
7230,2022-03-26,shot,gun,38,M,None,Salt Lake City,UT,True,attack,Car,True,-111.944,40.765,True,30-44,armed,gun,gun,1,3,2022,1
7231,2022-03-26,shot,unarmed,2,F,None,Baxter Springs,KS,False,other,Not fleeing,False,-94.736,37.024,True,Under 18,unarmed,unarmed,unarmed,1,3,2022,1
7232,2022-03-27,shot,gun,43,M,White,Lexington,KY,False,attack,Not fleeing,False,-84.462,38.053,True,30-44,armed,gun,gun,1,3,2022,1
7233,2022-03-27,shot,gun,82,M,None,Margate,FL,False,attack,Not fleeing,False,-80.221,26.231,True,Over 75,armed,gun,gun,1,3,2022,1
7234,2022-03-27,shot,gun,34,M,None,Fort Mohave,AZ,False,attack,Foot,False,-114.57,35.041,True,30-44,armed,gun,gun,1,3,2022,1
7235,2022-03-27,shot,gun,56,M,None,Maricopa,AZ,False,other,Not fleeing,False,-111.996,33.073,True,45-59,armed,gun,gun,1,3,2022,1
7236,2022-03-27,shot,undetermined,35,M,None,Chaves County,NM,False,attack,Foot,False,-104.422,32.979,True,30-44,undetermined,undetermined,undetermined,1,3,2022,1
7237,2022-03-27,shot,gun,41,M,White,San Benito,TX,False,attack,Car,False,-97.667,26.092,True,30-44,armed,gun,gun,1,3,2022,1
7238,2022-03-28,shot,gun,41,M,White,Las Vegas,NV,False,attack,Not fleeing,False,-115.1,36.149,True,30-44,armed,gun,gun,1,3,2022,1
7239,2022-03-29,shot,vehicle,49,F,Asian,Greenwood,IN,True,attack,Car,True,-86.103,39.611,True,45-59,armed,other weapon,other weapon,1,3,2022,1
7240,2022-03-29,shot,gun,27,M,White,Tucson,AZ,False,attack,Not fleeing,True,-110.809,32.216,True,18-29,armed,gun,gun,1,3,2022,1
7241,2022-03-29,shot,sharp object,24,M,None,Fresno,CA,False,attack,Not fleeing,False,-119.788,36.738,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2022,1
7242,2022-03-29,shot,gun,35,M,Black,Mifflin Township,PA,False,attack,Not fleeing,False,-76.308,41.028,True,30-44,armed,gun,gun,1,3,2022,1
7243,2022-03-29,shot,gun,42,M,None,Hesperia,CA,False,other,Not fleeing,False,-117.323,34.413,True,30-44,armed,gun,gun,1,3,2022,1
7244,2022-03-29,shot,gun,35,M,None,Wasilla,AK,False,attack,Not fleeing,False,-149.62,61.547,True,30-44,armed,gun,gun,1,3,2022,1
7245,2022-03-30,shot,metal pipe,35,F,None,Atkins,AR,False,other,Not fleeing,False,-92.964,35.243,True,30-44,armed,other weapon,other weapon,1,3,2022,1
7246,2022-03-30,shot,toy weapon,60,M,None,San Diego,CA,False,attack,Not fleeing,True,-117.047,32.796,True,45-59,unarmed,unarmed,toy weapon,1,3,2022,1
7247,2022-03-31,shot,gun,53,M,White,Miami-Dade County,FL,False,other,Not fleeing,False,-80.231,25.89,True,45-59,armed,gun,gun,1,3,2022,1
7248,2022-03-31,shot,undetermined,36,M,None,Columbia Township,MI,False,undetermined,Not fleeing,False,-84.29,42.1,True,30-44,undetermined,undetermined,undetermined,1,3,2022,1
7249,2022-03-31,shot,gun,39,M,White,Scappoose,OR,False,attack,Not fleeing,False,-122.88,45.768,True,30-44,armed,gun,gun,1,3,2022,1
7250,2022-03-31,shot,knife,34,M,None,Sioux Falls,SD,False,other,Not fleeing,False,-96.752,43.552,True,30-44,armed,other weapon,knife/cutting instrument,1,3,2022,1
7251,2022-03-31,shot,gun,34,M,White,Lebanon,PA,True,attack,Not fleeing,True,-76.421,40.355,True,30-44,armed,gun,gun,1,3,2022,1
7252,2022-04-01,shot,gun and vehicle,35,M,White,Youngstown,OH,False,other,Car,True,,,True,30-44,armed,gun,gun,1,4,2022,2
7253,2022-04-01,shot,machete and hammer,63,M,White,Spartanburg County,SC,False,other,Not fleeing,False,-81.978,34.92,True,60-75,armed,other weapon,knife/cutting instrument,1,4,2022,2
7254,2022-04-01,shot,gun and vehicle,37,M,White,Albuquerque,NM,False,attack,Car,False,-106.67,35.051,True,30-44,armed,gun,gun,1,4,2022,2
7255,2022-04-01,shot,knife,65,M,None,Sarasota,FL,False,other,Not fleeing,False,-82.54,27.33,True,60-75,armed,other weapon,knife/cutting instrument,1,4,2022,2
7256,2022-04-01,shot,undetermined,43,M,White,Hardy County,WV,False,undetermined,Not fleeing,False,-78.959,39.105,True,30-44,undetermined,undetermined,undetermined,1,4,2022,2
7257,2022-04-02,shot,gun,36,M,None,Oklahoma City,OK,False,attack,Car,False,-97.274,35.629,True,30-44,armed,gun,gun,1,4,2022,2
7258,2022-04-02,shot,vehicle,39,M,White,Charleston,TN,False,other,Not fleeing,False,-84.749,35.287,True,30-44,armed,other weapon,other weapon,1,4,2022,2
7259,2022-04-02,shot,knife,31,M,White,Savannah,GA,False,other,Not fleeing,False,-81.141,31.964,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2022,2
7260,2022-04-02,shot,gun,32,M,None,Pana,IL,False,attack,Car,False,-88.597,41.486,True,30-44,armed,gun,gun,1,4,2022,2
7261,2022-04-03,shot,gun,34,M,White,Newport,TN,False,other,Foot,False,-83.195,35.955,True,30-44,armed,gun,gun,1,4,2022,2
7262,2022-04-03,shot,gun,21,F,None,Oak Forest,IL,True,attack,Foot,False,-87.756,41.603,True,18-29,armed,gun,gun,1,4,2022,2
7263,2022-04-03,shot,gun,32,M,None,Tucson,AZ,False,attack,Foot,False,-110.864,32.222,True,30-44,armed,gun,gun,1,4,2022,2
7264,2022-04-03,shot,gun,20,M,None,Wynne,AR,False,attack,Car,False,-90.742,35.242,True,18-29,armed,gun,gun,1,4,2022,2
7265,2022-04-03,shot,gun,31,M,None,Chicago,IL,False,attack,Not fleeing,True,-87.726,41.753,True,30-44,armed,gun,gun,1,4,2022,2
7266,2022-04-04,shot,unarmed,26,M,Black,Grand Rapids,MI,False,attack,Foot,True,-85.638,42.927,True,18-29,unarmed,unarmed,unarmed,1,4,2022,2
7267,2022-04-04,shot,vehicle,33,M,None,Jurupa Valley,CA,False,attack,Car,False,-117.506,33.975,True,30-44,armed,other weapon,other weapon,1,4,2022,2
7268,2022-04-04,shot,gun,54,M,None,St. Louis,MO,False,attack,Not fleeing,False,-90.241,38.716,True,45-59,armed,gun,gun,1,4,2022,2
7269,2022-04-04,shot,vehicle,33,M,None,Mira Loma,CA,False,attack,Car,False,-117.506,33.975,True,30-44,armed,other weapon,other weapon,1,4,2022,2
7270,2022-04-05,shot,gun,31,M,None,Cheyenne,WY,False,attack,Car,False,-104.767,41.163,True,30-44,armed,gun,gun,1,4,2022,2
7271,2022-04-05,shot,gun,67,M,Black,Swan Quarter,NC,False,attack,Not fleeing,False,-76.316,35.423,True,60-75,armed,gun,gun,1,4,2022,2
7272,2022-04-05,shot,gun,38,M,None,Madison County,TN,False,attack,Foot,False,-88.626,35.74,True,30-44,armed,gun,gun,1,4,2022,2
7273,2022-04-05,shot,gun,53,M,White,Roseville,MN,True,attack,Not fleeing,True,-93.135,45.028,True,45-59,armed,gun,gun,1,4,2022,2
7274,2022-04-05,shot,unarmed,27,M,White,Killeen,TX,True,attack,Not fleeing,False,-97.755,31.087,True,18-29,unarmed,unarmed,unarmed,1,4,2022,2
7275,2022-04-06,shot,gun,20,M,None,Cobb County,GA,False,other,Not fleeing,False,-84.573,34.035,True,18-29,armed,gun,gun,1,4,2022,2
7276,2022-04-06,shot,knife,33,M,Hispanic,Panorama City,CA,False,other,Not fleeing,False,-118.452,34.228,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2022,2
7277,2022-04-06,shot,gun,35,M,None,Albuquerque,NM,False,attack,Foot,False,-106.533,35.139,True,30-44,armed,gun,gun,1,4,2022,2
7278,2022-04-06,shot,gun,18,M,None,Philadelphia,PA,False,attack,Foot,False,-75.087,40.019,True,Under 18,armed,gun,gun,1,4,2022,2
7279,2022-04-07,shot,gun,37,M,White,Bridgewater,VA,False,attack,Car,False,-79.034,38.399,True,30-44,armed,gun,gun,1,4,2022,2
7280,2022-04-07,shot,undetermined,34,M,None,Aiken,SC,False,other,Car,False,-81.72,33.56,True,30-44,undetermined,undetermined,undetermined,1,4,2022,2
7281,2022-04-07,shot,gun,33,M,White,Fontana,CA,False,attack,Foot,False,-117.475,34.15,True,30-44,armed,gun,gun,1,4,2022,2
7282,2022-04-07,shot,gun,74,M,None,Doddridge County,WV,False,attack,Not fleeing,False,-80.677,39.237,True,60-75,armed,gun,gun,1,4,2022,2
7283,2022-04-07,shot,gun,49,M,None,Norman,OK,False,attack,Car,False,-97.353,35.182,True,45-59,armed,gun,gun,1,4,2022,2
7284,2022-04-08,shot,gun,32,M,White,Benton Harbor,MI,False,attack,Not fleeing,True,-86.442,42.116,True,30-44,armed,gun,gun,1,4,2022,2
7285,2022-04-08,shot,gun,37,M,None,Taylor,MI,False,attack,Not fleeing,False,-83.301,42.196,True,30-44,armed,gun,gun,1,4,2022,2
7286,2022-04-09,shot,gun,21,M,None,Farmington,NM,False,attack,Foot,False,-108.187,36.747,True,18-29,armed,gun,gun,1,4,2022,2
7287,2022-04-09,shot,gun,43,M,None,Derry,NH,False,other,Not fleeing,False,-71.325,42.907,True,30-44,armed,gun,gun,1,4,2022,2
7288,2022-04-09,shot,undetermined,24,M,Hispanic,Covina,CA,False,undetermined,Not fleeing,False,-117.89,34.107,True,18-29,undetermined,undetermined,undetermined,1,4,2022,2
7289,2022-04-09,shot,unknown weapon,48,M,None,Houston,TX,False,other,Not fleeing,True,-95.414,29.898,True,45-59,armed,other weapon,other weapon,1,4,2022,2
7290,2022-04-09,shot,undetermined,25,M,None,Gilbert,AZ,False,other,Foot,True,-111.755,33.307,True,18-29,undetermined,undetermined,undetermined,1,4,2022,2
7291,2022-04-10,shot,sharp object,36,M,None,Savannah,GA,False,attack,Not fleeing,False,-81.089,32.08,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2022,2
7292,2022-04-11,shot,gun,20,M,Black,Covington,KY,False,other,Not fleeing,True,-84.502,39.07,True,18-29,armed,gun,gun,1,4,2022,2
7293,2022-04-11,shot,unarmed,28,M,None,Salem,OR,False,attack,Not fleeing,False,-123.017,44.943,True,18-29,unarmed,unarmed,unarmed,1,4,2022,2
7294,2022-04-11,shot,gun,67,M,None,Manitou Springs,CO,False,attack,Not fleeing,False,-104.917,38.858,True,60-75,armed,gun,gun,1,4,2022,2
7295,2022-04-11,shot,gun,27,M,Black,Tulsa,OK,False,attack,Not fleeing,False,-95.904,36.05,True,18-29,armed,gun,gun,1,4,2022,2
7296,2022-04-12,shot,ax,49,M,None,Edison,NJ,False,other,Not fleeing,False,-74.331,40.548,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2022,2
7297,2022-04-13,shot,gun,18,M,None,Lafayette,LA,False,attack,Not fleeing,False,-92.032,30.25,True,Under 18,armed,gun,gun,1,4,2022,2
7298,2022-04-13,shot,gun,23,M,None,Ashtabula,OH,True,other,Not fleeing,False,-80.79,41.865,True,18-29,armed,gun,gun,1,4,2022,2
7299,2022-04-14,shot,gun,38,M,White,Bristol,TN,False,attack,Car,False,-82.213,36.588,True,30-44,armed,gun,gun,1,4,2022,2
7300,2022-04-14,shot,undetermined,51,M,None,Knox County,TN,False,other,Car,False,-84.097,36.054,True,45-59,undetermined,undetermined,undetermined,1,4,2022,2
7301,2022-04-14,shot,undetermined,37,M,White,Darlington County,SC,False,undetermined,Not fleeing,False,-79.84,34.28,True,30-44,undetermined,undetermined,undetermined,1,4,2022,2
7302,2022-04-14,shot,gun,28,M,Black,Glendale,AZ,False,attack,Foot,False,-112.186,33.599,True,18-29,armed,gun,gun,1,4,2022,2
7303,2022-04-14,shot,gun,40,M,Asian,Los Angeles,CA,False,undetermined,Foot,False,-118.253,34.113,True,30-44,armed,gun,gun,1,4,2022,2
7304,2022-04-14,shot,undetermined,25,M,None,Larimer County,CO,False,undetermined,Not fleeing,False,-105.117,40.504,True,18-29,undetermined,undetermined,undetermined,1,4,2022,2
7305,2022-04-14,shot,undetermined,60,M,Black,Huber Heights,OH,False,undetermined,Not fleeing,False,-84.138,39.867,True,45-59,undetermined,undetermined,undetermined,1,4,2022,2
7306,2022-04-15,shot,gun,32,F,White,Cowley County,KS,False,other,Not fleeing,False,-96.921,37.266,True,30-44,armed,gun,gun,1,4,2022,2
7307,2022-04-16,shot,undetermined,43,M,White,Princeton,WV,False,attack,Not fleeing,False,-81.09,37.371,True,30-44,undetermined,undetermined,undetermined,1,4,2022,2
7308,2022-04-16,shot,knife,20,M,None,Atlanta,GA,False,attack,Not fleeing,False,-84.463,33.723,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2022,2
7309,2022-04-16,shot,gun,26,M,Asian,Prewitt,NM,False,attack,Not fleeing,False,-108.052,35.363,True,18-29,armed,gun,gun,1,4,2022,2
7310,2022-04-16,shot,knife,75,F,None,Las Cruces,NM,True,other,Not fleeing,True,-106.773,32.319,True,60-75,armed,other weapon,knife/cutting instrument,1,4,2022,2
7311,2022-04-18,shot,bow and arrow,36,M,None,Vinita,OK,False,undetermined,Not fleeing,False,-95.162,36.628,True,30-44,armed,other weapon,other weapon,1,4,2022,2
7312,2022-04-18,shot,gun,19,M,None,Conroe,TX,False,attack,Not fleeing,False,-95.451,30.315,True,18-29,armed,gun,gun,1,4,2022,2
7313,2022-04-19,shot,vehicle,34,M,None,Linda,CA,False,attack,Car,False,-121.547,39.135,True,30-44,armed,other weapon,other weapon,1,4,2022,2
7314,2022-04-19,shot,gun,34,M,None,Pasadena,TX,False,attack,Foot,True,-95.196,29.664,True,30-44,armed,gun,gun,1,4,2022,2
7315,2022-04-19,shot,undetermined,26,M,None,Gordon County,GA,False,other,Car,False,-83.745,32.672,True,18-29,undetermined,undetermined,undetermined,1,4,2022,2
7316,2022-04-20,shot,gun,33,M,Hispanic,Bakersfield,CA,False,attack,Other,True,-119.02,35.324,True,30-44,armed,gun,gun,1,4,2022,2
7317,2022-04-20,shot,stake,34,M,None,Washington,DC,False,other,Not fleeing,False,-77.061,38.955,True,30-44,armed,other weapon,other weapon,1,4,2022,2
7318,2022-04-20,shot,knife,38,M,None,Chisholm,MN,False,other,Not fleeing,False,-92.878,47.491,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2022,2
7319,2022-04-20,shot,gun,28,M,Black,Yonkers,NY,False,attack,Not fleeing,False,-73.891,40.934,True,18-29,armed,gun,gun,1,4,2022,2
7320,2022-04-21,shot,ax,43,M,White,Jacksonville,FL,True,other,Not fleeing,False,-81.761,30.226,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2022,2
7321,2022-04-21,shot,unarmed,34,M,None,Mott,ND,False,attack,Not fleeing,False,-102.319,46.372,True,30-44,unarmed,unarmed,unarmed,1,4,2022,2
7322,2022-04-22,shot,knife,42,M,None,Edmonds,WA,True,other,Not fleeing,False,-122.358,47.779,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2022,2
7323,2022-04-23,shot,gun,42,F,Black,Washington,DC,False,other,Not fleeing,False,-77.024,38.947,True,30-44,armed,gun,gun,1,4,2022,2
7324,2022-04-23,shot,undetermined,53,M,White,Bel Air,MD,True,undetermined,Not fleeing,False,-76.371,39.56,True,45-59,undetermined,undetermined,undetermined,1,4,2022,2
7325,2022-04-24,shot,vehicle,26,M,None,Assumption Parish,LA,False,attack,Car,False,-90.954,29.816,True,18-29,armed,other weapon,other weapon,1,4,2022,2
7326,2022-04-25,shot,gun,34,M,None,Cleveland,TX,False,other,Foot,False,-95.094,30.347,True,30-44,armed,gun,gun,1,4,2022,2
7327,2022-04-25,shot,gun,26,M,Hispanic,Amarillo,TX,False,other,Not fleeing,False,-101.793,35.226,True,18-29,armed,gun,gun,1,4,2022,2
7328,2022-04-25,shot,gun,24,M,None,Somerset County,MD,False,attack,Foot,False,-75.69,38.161,True,18-29,armed,gun,gun,1,4,2022,2
7329,2022-04-25,shot,gun,27,M,None,Aurora,OR,False,attack,Not fleeing,False,-122.761,45.233,True,18-29,armed,gun,gun,1,4,2022,2
7330,2022-04-26,shot,knife,53,M,None,Roseville,MI,False,other,Not fleeing,False,-82.952,42.517,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2022,2
7331,2022-04-26,shot,unknown weapon,34,M,None,Evans,CO,False,other,Not fleeing,False,-104.748,40.378,True,30-44,armed,other weapon,other weapon,1,4,2022,2
7332,2022-04-27,shot,undetermined,20,M,White,Kissimmee,FL,False,undetermined,Not fleeing,False,-81.471,28.332,True,18-29,undetermined,undetermined,undetermined,1,4,2022,2
7333,2022-04-27,shot,undetermined,37,M,None,Orange Park,FL,False,other,Not fleeing,False,-81.756,30.148,True,30-44,undetermined,undetermined,undetermined,1,4,2022,2
7334,2022-04-27,shot,vehicle,58,M,None,Woonsocket,RI,False,attack,Car,False,-71.525,41.994,True,45-59,armed,other weapon,other weapon,1,4,2022,2
7335,2022-04-27,shot,gun,29,M,Black,Houston,TX,False,other,Car,False,-95.27,29.763,True,18-29,armed,gun,gun,1,4,2022,2
7336,2022-04-28,shot,undetermined,59,M,White,Bowlus,MN,False,undetermined,Not fleeing,True,-94.409,45.819,True,45-59,undetermined,undetermined,undetermined,1,4,2022,2
7337,2022-04-28,shot,gun,29,M,None,Simi Valley,CA,False,attack,Not fleeing,True,-118.781,34.269,True,18-29,armed,gun,gun,1,4,2022,2
7338,2022-04-29,shot,gun,22,M,None,Fairburn,GA,False,other,Not fleeing,False,-84.505,33.563,True,18-29,armed,gun,gun,1,4,2022,2
