,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,city/state
6224,2021-04-09,shot,tire iron,40,M,None,Whitewater,CA,False,other,Not fleeing,False,-116.642,33.924,True,30-44,armed,other weapon,other weapon,1,4,2021,2,"Whitewater, CA"
6225,2021-04-09,shot,gun,50,M,None,Bethel Township,OH,False,attack,Not fleeing,False,-83.946,39.979,True,45-59,armed,gun,gun,1,4,2021,2,"Bethel Township, OH"
6226,2021-04-09,shot,gun,31,M,Black,Georgetown,KY,False,other,Foot,False,-84.534,38.224,True,30-44,armed,gun,gun,1,4,2021,2,"Georgetown, KY"
6227,2021-04-09,shot,undetermined,26,F,White,Hotchkiss,CO,False,undetermined,Not fleeing,False,-107.72,38.799,True,18-29,undetermined,undetermined,undetermined,1,4,2021,2,"Hotchkiss, CO"
6228,2021-04-09,shot,gun,52,M,None,Lena,IL,False,attack,Not fleeing,False,-89.822,42.379,True,45-59,armed,gun,gun,1,4,2021,2,"Lena, IL"
6229,2021-04-10,shot,gun,48,M,None,San Fernando,CA,False,attack,Not fleeing,False,-118.438,34.289,True,45-59,armed,gun,gun,1,4,2021,2,"San Fernando, CA"
6230,2021-04-10,shot,gun,30,M,None,Metairie,LA,False,attack,Not fleeing,False,-90.21,30.003,True,18-29,armed,gun,gun,1,4,2021,2,"Metairie, LA"
6231,2021-04-10,shot,metal pipe,27,M,None,Rockford,IL,False,other,Not fleeing,True,-88.999,42.244,True,18-29,armed,other weapon,other weapon,1,4,2021,2,"Rockford, IL"
6232,2021-04-10,shot,knife,34,M,None,San Marcos,TX,False,attack,Not fleeing,False,-97.933,29.874,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2021,2,"San Marcos, TX"
6233,2021-04-10,shot,gun,31,M,None,Salt Lake City,UT,False,attack,Not fleeing,False,,,True,30-44,armed,gun,gun,1,4,2021,2,"Salt Lake City, UT"
6234,2021-04-11,shot,undetermined,20,M,Black,Brooklyn Center,MN,False,other,Not fleeing,True,-93.341,45.07,True,18-29,undetermined,undetermined,undetermined,1,4,2021,2,"Brooklyn Center, MN"
6235,2021-04-11,shot,unknown weapon,34,F,White,Del Rio,TX,False,other,Not fleeing,False,,,True,30-44,armed,other weapon,other weapon,1,4,2021,2,"Del Rio, TX"
6236,2021-04-12,shot,gun,28,M,Black,Bremen,GA,False,attack,Car,False,-84.992,33.628,True,18-29,armed,gun,gun,1,4,2021,2,"Bremen, GA"
6237,2021-04-12,shot,gun,17,M,Black,Knoxville,TN,False,other,Foot,True,-83.887,35.99,True,Under 18,armed,gun,gun,1,4,2021,2,"Knoxville, TN"
6238,2021-04-12,shot,knife,35,M,Black,Decatur,GA,True,other,Not fleeing,True,-84.19,33.712,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2021,2,"Decatur, GA"
6239,2021-04-12,tasered and shot,gun,27,M,Black,Westerville,OH,False,attack,Not fleeing,True,-82.946,40.115,True,18-29,armed,gun,gun,1,4,2021,2,"Westerville, OH"
6240,2021-04-13,shot,knife,16,M,White,Leonardtown,MD,False,attack,Not fleeing,False,-76.634,38.3,True,Under 18,armed,other weapon,knife/cutting instrument,1,4,2021,2,"Leonardtown, MD"
6241,2021-04-13,shot,gun,58,M,None,Garden City,ID,False,attack,Not fleeing,False,-116.265,43.649,True,45-59,armed,gun,gun,1,4,2021,2,"Garden City, ID"
6242,2021-04-13,shot,gun,67,M,White,Saltlick Township,PA,False,attack,Not fleeing,False,-79.436,40.061,True,60-75,armed,gun,gun,1,4,2021,2,"Saltlick Township, PA"
6243,2021-04-13,shot,gun,36,M,None,San Diego,CA,False,other,Other,False,-117.153,32.72,True,30-44,armed,gun,gun,1,4,2021,2,"San Diego, CA"
6244,2021-04-14,shot,unknown weapon,28,M,None,Mars Hill,ME,False,other,Not fleeing,False,-67.867,46.526,True,18-29,armed,other weapon,other weapon,1,4,2021,2,"Mars Hill, ME"
6245,2021-04-14,tasered and shot,knife,46,M,Hispanic,Houston,TX,True,other,Not fleeing,True,-95.157,29.812,True,45-59,armed,other weapon,knife/cutting instrument,1,4,2021,2,"Houston, TX"
6246,2021-04-14,tasered and shot,unarmed,29,M,Black,Honolulu,HI,False,attack,Not fleeing,True,-157.848,21.319,True,18-29,unarmed,unarmed,unarmed,1,4,2021,2,"Honolulu, HI"
6247,2021-04-15,shot,gun,34,M,None,San Antonio,TX,True,attack,Not fleeing,False,-98.468,29.531,True,30-44,armed,gun,gun,1,4,2021,2,"San Antonio, TX"
6248,2021-04-15,shot,knife,26,M,White,North Lauderdale,FL,True,other,Not fleeing,False,-80.222,26.207,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2021,2,"North Lauderdale, FL"
6249,2021-04-15,shot,gun,22,M,Hispanic,Roswell,NM,False,other,Other,False,,,True,18-29,armed,gun,gun,1,4,2021,2,"Roswell, NM"
6250,2021-04-15,shot,gun,29,M,None,Tuscaloosa,AL,False,attack,Other,True,-87.539,33.166,True,18-29,armed,gun,gun,1,4,2021,2,"Tuscaloosa, AL"
6251,2021-04-15,shot,gun,25,M,Black,Cleveland,OH,False,attack,Foot,True,,,True,18-29,armed,gun,gun,1,4,2021,2,"Cleveland, OH"
6252,2021-04-16,shot,undetermined,33,M,White,San Antonio,TX,False,undetermined,Not fleeing,True,-98.624,29.407,True,30-44,undetermined,undetermined,undetermined,1,4,2021,2,"San Antonio, TX"
6253,2021-04-16,shot,gun,25,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,True,-98.624,29.407,True,18-29,armed,gun,gun,1,4,2021,2,"San Antonio, TX"
6254,2021-04-16,shot,toy weapon,46,M,White,Portland,OR,False,other,Not fleeing,False,-122.572,45.487,True,45-59,unarmed,unarmed,toy weapon,1,4,2021,2,"Portland, OR"
6255,2021-04-16,shot,gun,51,M,None,Ventana Ranch,NM,False,attack,Not fleeing,False,,,True,45-59,armed,gun,gun,1,4,2021,2,"Ventana Ranch, NM"
6256,2021-04-17,shot,gun,60,M,None,Fort Lupton,CO,False,other,Not fleeing,False,-104.762,40.109,True,45-59,armed,gun,gun,1,4,2021,2,"Fort Lupton, CO"
6257,2021-04-17,shot,undetermined,29,M,None,Kingman,AZ,False,other,Car,False,-114.039,35.267,True,18-29,undetermined,undetermined,undetermined,1,4,2021,2,"Kingman, AZ"
6258,2021-04-17,shot,gun,26,M,None,Hayward,CA,False,attack,Not fleeing,True,-122.06,37.668,True,18-29,armed,gun,gun,1,4,2021,2,"Hayward, CA"
6259,2021-04-17,tasered and shot,gun,52,M,Black,Winter Haven,FL,False,other,Not fleeing,False,-81.68,28.009,True,45-59,armed,gun,gun,1,4,2021,2,"Winter Haven, FL"
6260,2021-04-18,shot,gun,30,M,White,Burnsville,MN,False,attack,Car,True,-93.266,44.737,True,18-29,armed,gun,gun,1,4,2021,2,"Burnsville, MN"
6261,2021-04-18,shot,gun,31,M,Black,Fort Worth,TX,False,attack,Foot,True,-97.296,32.773,True,30-44,armed,gun,gun,1,4,2021,2,"Fort Worth, TX"
6262,2021-04-19,shot,toy weapon,28,M,Hispanic,Dallas,TX,False,attack,Foot,False,-96.705,32.888,True,18-29,unarmed,unarmed,toy weapon,1,4,2021,2,"Dallas, TX"
6263,2021-04-19,shot,gun,52,M,Hispanic,Aransas Pass,TX,False,attack,Not fleeing,True,-80.222,26.207,True,45-59,armed,gun,gun,1,4,2021,2,"Aransas Pass, TX"
6264,2021-04-19,shot,gun,27,M,None,Detroit,MI,False,attack,Other,False,-82.968,42.45,True,18-29,armed,gun,gun,1,4,2021,2,"Detroit, MI"
6265,2021-04-19,shot,vehicle,38,M,White,El Paso County,CO,False,attack,Car,False,,,True,30-44,armed,other weapon,other weapon,1,4,2021,2,"El Paso County, CO"
6266,2021-04-19,tasered and shot,gun,39,M,Black,Dothan,AL,False,attack,Car,False,-85.379,31.214,True,30-44,armed,gun,gun,1,4,2021,2,"Dothan, AL"
6267,2021-04-20,shot,knife,16,F,Black,Columbus,OH,False,other,Not fleeing,True,-82.839,39.917,True,Under 18,armed,other weapon,knife/cutting instrument,1,4,2021,2,"Columbus, OH"
6268,2021-04-20,shot,gun,37,M,Hispanic,San Antonio,TX,False,attack,Not fleeing,False,-98.486,29.362,True,30-44,armed,gun,gun,1,4,2021,2,"San Antonio, TX"
6269,2021-04-20,shot,gun,28,M,White,San Antonio,TX,False,other,Not fleeing,False,-98.499,29.471,True,18-29,armed,gun,gun,1,4,2021,2,"San Antonio, TX"
6270,2021-04-20,shot,gun,34,M,None,Lakewood,CO,False,attack,Foot,False,,,True,30-44,armed,gun,gun,1,4,2021,2,"Lakewood, CO"
6271,2021-04-21,shot,crowbar,59,M,None,Escondido,CA,True,other,Not fleeing,True,-117.078,33.106,True,45-59,armed,other weapon,other weapon,1,4,2021,2,"Escondido, CA"
6272,2021-04-21,shot,undetermined,42,M,Black,Elizabeth City,NC,False,undetermined,Car,True,-76.226,36.29,True,30-44,undetermined,undetermined,undetermined,1,4,2021,2,"Elizabeth City, NC"
6273,2021-04-21,shot,gun,31,M,None,Worcester,MA,False,other,Not fleeing,False,-71.77,42.25,True,30-44,armed,gun,gun,1,4,2021,2,"Worcester, MA"
6274,2021-04-22,tasered and shot,gun,37,M,White,Colorado Springs,CO,True,attack,Not fleeing,False,-104.845,38.897,True,30-44,armed,gun,gun,1,4,2021,2,"Colorado Springs, CO"
6275,2021-04-23,shot,gun,52,M,White,Casa Grande,AZ,False,other,Not fleeing,False,-111.759,32.887,True,45-59,armed,gun,gun,1,4,2021,2,"Casa Grande, AZ"
6276,2021-04-23,shot,gun,41,M,Black,Rosenberg,TX,False,other,Not fleeing,False,-95.801,29.551,True,30-44,armed,gun,gun,1,4,2021,2,"Rosenberg, TX"
6277,2021-04-23,shot,gun,26,M,None,Billings,MT,False,attack,Other,False,-108.628,45.79,True,18-29,armed,gun,gun,1,4,2021,2,"Billings, MT"
6278,2021-04-24,shot,gun,29,M,White,Webbers Falls,OK,False,other,Not fleeing,False,-95.171,35.553,True,18-29,armed,gun,gun,1,4,2021,2,"Webbers Falls, OK"
6279,2021-04-24,shot,knife,32,M,None,Nashville,TN,False,other,Not fleeing,True,-86.831,36.194,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2021,2,"Nashville, TN"
6280,2021-04-24,shot,unarmed,34,M,White,Los Angeles,CA,True,other,Not fleeing,True,-118.362,34.098,True,30-44,unarmed,unarmed,unarmed,1,4,2021,2,"Los Angeles, CA"
6281,2021-04-27,shot,gun,20,M,None,Bakersfield,CA,False,attack,Other,True,-118.943,35.347,True,18-29,armed,gun,gun,1,4,2021,2,"Bakersfield, CA"
6282,2021-04-27,shot,gun,50,M,None,Los Angeles,CA,False,attack,Car,False,-118.298,34.029,True,45-59,armed,gun,gun,1,4,2021,2,"Los Angeles, CA"
6283,2021-04-28,shot,knife,32,M,None,Reading Township,MI,False,other,Not fleeing,True,,,True,30-44,armed,other weapon,knife/cutting instrument,1,4,2021,2,"Reading Township, MI"
6284,2021-04-29,shot,gun,33,M,None,Los Angeles,CA,False,attack,Not fleeing,False,-117.827,34.598,True,30-44,armed,gun,gun,1,4,2021,2,"Los Angeles, CA"
6285,2021-04-29,shot,gun,21,M,None,Lincoln County,MO,False,attack,Car,False,-90.982,39.067,True,18-29,armed,gun,gun,1,4,2021,2,"Lincoln County, MO"
6286,2021-04-30,shot,gun,25,M,None,Kansas City,MO,False,attack,Not fleeing,False,-94.576,39.104,True,18-29,armed,gun,gun,1,4,2021,2,"Kansas City, MO"
6287,2021-04-30,shot,gun,36,M,Black,Washington,DC,False,other,Not fleeing,True,-77.017,38.878,True,30-44,armed,gun,gun,1,4,2021,2,"Washington, DC"
6288,2021-05-01,shot,undetermined,28,M,White,Canon City,CO,False,undetermined,Not fleeing,False,-105.234,38.443,True,18-29,undetermined,undetermined,undetermined,1,5,2021,2,"Canon City, CO"
6289,2021-05-01,shot,gun,30,M,None,South Haven,IN,False,other,Not fleeing,False,-87.143,41.538,True,18-29,armed,gun,gun,1,5,2021,2,"South Haven, IN"
6290,2021-05-01,shot,gun,62,M,White,Green Bay,WI,False,attack,Not fleeing,False,-88.121,44.497,True,60-75,armed,gun,gun,1,5,2021,2,"Green Bay, WI"
6291,2021-05-01,tasered and shot,gun,23,M,None,Nashville,TN,True,attack,Not fleeing,True,-86.691,35.998,True,18-29,armed,gun,gun,1,5,2021,2,"Nashville, TN"
6292,2021-05-02,shot,gun,57,M,None,Hamilton Township,OH,True,attack,Not fleeing,False,-84.23,39.284,True,45-59,armed,gun,gun,1,5,2021,2,"Hamilton Township, OH"
6293,2021-05-03,shot,metal hand tool,45,M,Hispanic,Glendale,AZ,False,other,Not fleeing,False,,,True,30-44,armed,other weapon,other weapon,1,5,2021,2,"Glendale, AZ"
6294,2021-05-03,shot,unknown weapon,35,M,None,Langley,VA,False,other,Not fleeing,False,,,True,30-44,armed,other weapon,other weapon,1,5,2021,2,"Langley, VA"
6295,2021-05-04,shot,gun,37,F,None,Camden County,GA,False,attack,Not fleeing,True,-81.665,30.702,True,30-44,armed,gun,gun,1,5,2021,2,"Camden County, GA"
6296,2021-05-04,shot,knife,27,M,Black,Mesquite,TX,True,attack,Not fleeing,True,-96.623,32.84,True,18-29,armed,other weapon,knife/cutting instrument,1,5,2021,2,"Mesquite, TX"
6297,2021-05-04,shot,gun,49,M,None,Las Vegas,NV,False,attack,Not fleeing,False,-115.108,36.159,True,45-59,armed,gun,gun,1,5,2021,2,"Las Vegas, NV"
6298,2021-05-06,shot,gun,47,M,None,San Andreas,CA,False,attack,Not fleeing,True,-120.682,38.197,True,45-59,armed,gun,gun,1,5,2021,2,"San Andreas, CA"
6299,2021-05-06,shot,vehicle,42,M,None,Casper,WY,False,attack,Car,False,,,True,30-44,armed,other weapon,other weapon,1,5,2021,2,"Casper, WY"
6300,2021-05-07,shot,gun,52,M,None,Rutledge,TN,False,other,Not fleeing,False,-83.472,36.279,True,45-59,armed,gun,gun,1,5,2021,2,"Rutledge, TN"
6301,2021-05-08,shot,gun,54,M,Black,Clarksville,TN,False,attack,Not fleeing,False,-87.356,36.585,True,45-59,armed,gun,gun,1,5,2021,2,"Clarksville, TN"
6302,2021-05-08,shot,Taser,36,M,None,Oklahoma City,OK,False,attack,Not fleeing,True,-97.583,35.505,True,30-44,armed,other weapon,other weapon,1,5,2021,2,"Oklahoma City, OK"
6303,2021-05-08,shot,gun,34,M,Hispanic,Riverside,CA,False,attack,Not fleeing,False,-117.392,33.958,True,30-44,armed,gun,gun,1,5,2021,2,"Riverside, CA"
6304,2021-05-08,shot,gun,56,M,Black,Baltimore,MD,True,attack,Not fleeing,True,-76.771,39.312,True,45-59,armed,gun,gun,1,5,2021,2,"Baltimore, MD"
6305,2021-05-09,shot,gun,62,M,White,Greenville,SC,False,attack,Not fleeing,True,,,True,60-75,armed,gun,gun,1,5,2021,2,"Greenville, SC"
6306,2021-05-09,shot,gun,24,M,White,Leicester,MA,False,attack,Not fleeing,False,-71.903,42.244,True,18-29,armed,gun,gun,1,5,2021,2,"Leicester, MA"
6307,2021-05-09,shot,unknown weapon,28,M,White,Glendale,AZ,False,other,Foot,False,,,True,18-29,armed,other weapon,other weapon,1,5,2021,2,"Glendale, AZ"
6308,2021-05-10,shot,gun,29,M,Black,Lancaster,TX,True,attack,Not fleeing,False,-96.806,32.604,True,18-29,armed,gun,gun,1,5,2021,2,"Lancaster, TX"
6309,2021-05-11,shot,knife,27,M,Hispanic,Boynton Beach,FL,False,other,Not fleeing,False,-80.092,26.552,True,18-29,armed,other weapon,knife/cutting instrument,1,5,2021,2,"Boynton Beach, FL"
6310,2021-05-11,shot,gun,30,M,Black,Stockton,CA,False,attack,Not fleeing,False,-121.296,37.993,True,18-29,armed,gun,gun,1,5,2021,2,"Stockton, CA"
6311,2021-05-12,shot,gun,45,M,None,Emeryville,CA,False,attack,Car,False,-122.296,37.838,True,30-44,armed,gun,gun,1,5,2021,2,"Emeryville, CA"
6312,2021-05-13,shot,gun,19,M,None,Alvarado,TX,False,attack,Car,False,,,True,18-29,armed,gun,gun,1,5,2021,2,"Alvarado, TX"
6313,2021-05-13,shot,undetermined,40,M,Black,Killeen,TX,False,undetermined,Not fleeing,False,,,True,30-44,undetermined,undetermined,undetermined,1,5,2021,2,"Killeen, TX"
6314,2021-05-14,shot,gun,33,M,White,Fremont,NE,True,attack,Not fleeing,False,-96.476,41.429,True,30-44,armed,gun,gun,1,5,2021,2,"Fremont, NE"
6315,2021-05-14,shot,gun,28,M,White,Rochester,NY,False,other,Car,True,-77.64,43.161,True,18-29,armed,gun,gun,1,5,2021,2,"Rochester, NY"
6316,2021-05-14,shot,gun,24,M,Native,Rapid Valley,SD,True,attack,Not fleeing,False,-103.091,44.07,True,18-29,armed,gun,gun,1,5,2021,2,"Rapid Valley, SD"
6317,2021-05-14,shot,gun,34,M,None,Denver,CO,False,other,Car,False,-105.04,39.718,True,30-44,armed,gun,gun,1,5,2021,2,"Denver, CO"
6318,2021-05-14,shot,knife,35,M,White,Grottoes,VA,False,other,Foot,False,,,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2021,2,"Grottoes, VA"
6319,2021-05-14,shot,gun,48,M,Black,Indianapolis,IN,True,attack,Not fleeing,True,,,True,45-59,armed,gun,gun,1,5,2021,2,"Indianapolis, IN"
6320,2021-05-14,shot,undetermined,26,M,None,Campo,CA,False,undetermined,Car,False,,,True,18-29,undetermined,undetermined,undetermined,1,5,2021,2,"Campo, CA"
6321,2021-05-16,shot,gun,39,M,White,Birmingham,AL,False,attack,Not fleeing,False,-86.8,33.5,True,30-44,armed,gun,gun,1,5,2021,2,"Birmingham, AL"
6322,2021-05-16,shot,knife,49,M,Black,Baltimore,MD,False,other,Not fleeing,True,-76.593,39.311,True,45-59,armed,other weapon,knife/cutting instrument,1,5,2021,2,"Baltimore, MD"
6323,2021-05-16,shot,gun,34,M,White,Omaha,NE,True,attack,Not fleeing,True,-95.975,41.22,True,30-44,armed,gun,gun,1,5,2021,2,"Omaha, NE"
6324,2021-05-16,shot,BB gun,17,M,None,Grandview,MO,True,attack,Not fleeing,False,,,True,Under 18,armed,other weapon,air/bb/pellet guns,1,5,2021,2,"Grandview, MO"
6325,2021-05-17,shot,gun,35,M,None,Dickinson,ND,False,attack,Not fleeing,False,-102.779,46.906,True,30-44,armed,gun,gun,1,5,2021,2,"Dickinson, ND"
6326,2021-05-17,shot,undetermined,32,M,White,Peoria,AZ,False,attack,Not fleeing,True,-112.27,33.553,True,30-44,undetermined,undetermined,undetermined,1,5,2021,2,"Peoria, AZ"
6327,2021-05-17,shot,knife,33,M,None,Monterey Park,CA,False,attack,Not fleeing,False,,,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2021,2,"Monterey Park, CA"
6328,2021-05-18,shot,gun,32,M,Black,Montgomery,AL,False,attack,Not fleeing,False,-86.141,32.369,True,30-44,armed,gun,gun,1,5,2021,2,"Montgomery, AL"
6329,2021-05-18,shot,gun,32,M,White,Rogue River,OR,False,other,Car,False,-123.187,42.535,True,30-44,armed,gun,gun,1,5,2021,2,"Rogue River, OR"
6330,2021-05-18,shot,undetermined,16,M,None,Modesto,CA,False,other,Car,True,-120.93,37.624,True,Under 18,undetermined,undetermined,undetermined,1,5,2021,2,"Modesto, CA"
6331,2021-05-18,shot,vehicle,22,M,White,Englewood,CO,False,attack,Car,True,-104.97,39.655,True,18-29,armed,other weapon,other weapon,1,5,2021,2,"Englewood, CO"
6332,2021-05-18,shot,gun,32,M,White,Blount County,AL,False,attack,Car,False,,,True,30-44,armed,gun,gun,1,5,2021,2,"Blount County, AL"
6333,2021-05-18,tasered and shot,undetermined,21,M,Black,Decatur,GA,False,undetermined,Other,False,-84.297,33.77,True,18-29,undetermined,undetermined,undetermined,1,5,2021,2,"Decatur, GA"
6334,2021-05-19,shot,vehicle,19,M,White,Eaton County,MI,False,other,Car,False,-84.854,42.548,True,18-29,armed,other weapon,other weapon,1,5,2021,2,"Eaton County, MI"
6335,2021-05-19,shot,gun,24,M,Black,Champaign,IL,False,attack,Not fleeing,False,,,True,18-29,armed,gun,gun,1,5,2021,2,"Champaign, IL"
6336,2021-05-19,tasered and shot,knife,52,M,None,Denver,CO,False,other,Not fleeing,False,-105.025,39.673,True,45-59,armed,other weapon,knife/cutting instrument,1,5,2021,2,"Denver, CO"
6337,2021-05-20,shot,gun,31,M,None,Washington County,VA,False,attack,Not fleeing,False,-81.899,36.742,True,30-44,armed,gun,gun,1,5,2021,2,"Washington County, VA"
6338,2021-05-20,shot,gun,31,M,None,Pittsburg,CA,False,attack,Not fleeing,True,-121.872,38.006,True,30-44,armed,gun,gun,1,5,2021,2,"Pittsburg, CA"
6339,2021-05-20,shot,knife,44,M,None,Manorville,NY,False,other,Not fleeing,False,-72.799,40.861,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2021,2,"Manorville, NY"
6340,2021-05-21,shot,gun,23,M,None,Albany,GA,False,attack,Not fleeing,False,-84.158,31.571,True,18-29,armed,gun,gun,1,5,2021,2,"Albany, GA"
6341,2021-05-21,shot,gun,35,M,None,Norwood,LA,False,other,Not fleeing,False,-91.115,30.985,True,30-44,armed,gun,gun,1,5,2021,2,"Norwood, LA"
6342,2021-05-21,shot,gun,34,M,None,Houston,TX,False,attack,Not fleeing,True,-95.542,29.676,True,30-44,armed,gun,gun,1,5,2021,2,"Houston, TX"
6343,2021-05-22,shot,gun and knife,37,M,White,Churchland,NC,False,attack,Not fleeing,False,-80.954,35.602,True,30-44,armed,gun,gun,1,5,2021,2,"Churchland, NC"
6344,2021-05-22,shot,BB gun,63,M,None,Beaver Township,MI,False,other,Not fleeing,False,-86.0,43.699,True,60-75,armed,other weapon,air/bb/pellet guns,1,5,2021,2,"Beaver Township, MI"
6345,2021-05-22,shot,gun,31,M,Black,Adel,GA,False,attack,Not fleeing,False,-83.428,31.128,True,30-44,armed,gun,gun,1,5,2021,2,"Adel, GA"
6346,2021-05-23,shot,gun,38,M,None,Athens,GA,False,other,Not fleeing,False,-83.357,33.969,True,30-44,armed,gun,gun,1,5,2021,2,"Athens, GA"
6347,2021-05-23,shot,meat cleaver,34,M,None,Parkersburg,WV,False,other,Not fleeing,False,-81.547,39.236,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2021,2,"Parkersburg, WV"
6348,2021-05-23,shot,gun,21,M,Black,College Station,TX,False,attack,Not fleeing,False,-96.301,30.616,True,18-29,armed,gun,gun,1,5,2021,2,"College Station, TX"
6349,2021-05-23,shot,gun,30,M,Hispanic,Kings County,CA,False,attack,Car,False,-120.124,35.987,True,18-29,armed,gun,gun,1,5,2021,2,"Kings County, CA"
6350,2021-05-23,tasered and shot,gun,27,M,White,Red Bud,IL,False,attack,Other,False,-90.008,38.212,True,18-29,armed,gun,gun,1,5,2021,2,"Red Bud, IL"
6351,2021-05-23,tasered and shot,unarmed,55,M,White,Williams Township,PA,True,attack,Not fleeing,False,-75.252,40.646,True,45-59,unarmed,unarmed,unarmed,1,5,2021,2,"Williams Township, PA"
6352,2021-05-24,shot,undetermined,39,M,None,Nogales,AZ,False,other,Car,False,-110.933,31.36,True,30-44,undetermined,undetermined,undetermined,1,5,2021,2,"Nogales, AZ"
6353,2021-05-24,shot,gun,26,M,Black,Washington,DC,False,attack,Foot,True,-76.986,38.846,True,18-29,armed,gun,gun,1,5,2021,2,"Washington, DC"
6354,2021-05-24,shot,toy weapon,25,M,White,Villa Park,IL,True,other,Not fleeing,False,-87.974,41.887,True,18-29,unarmed,unarmed,toy weapon,1,5,2021,2,"Villa Park, IL"
6355,2021-05-25,shot,gun,34,M,Black,Lenexa,KS,False,attack,Not fleeing,False,-94.706,38.983,True,30-44,armed,gun,gun,1,5,2021,2,"Lenexa, KS"
6356,2021-05-25,shot,gun,34,M,None,Holy Cross,AK,False,attack,Not fleeing,False,,,True,30-44,armed,gun,gun,1,5,2021,2,"Holy Cross, AK"
6357,2021-05-26,shot,gun,38,M,White,Columbia,MO,False,other,Not fleeing,False,-92.308,38.93,True,30-44,armed,gun,gun,1,5,2021,2,"Columbia, MO"
6358,2021-05-26,shot,pair of scissors,80,M,None,San Tan Valley,AZ,False,other,Not fleeing,False,-111.617,33.176,True,Over 75,,,,1,5,2021,2,"San Tan Valley, AZ"
6359,2021-05-27,shot,gun,33,M,None,Clarkville,TN,True,attack,Not fleeing,False,,,True,30-44,armed,gun,gun,1,5,2021,2,"Clarkville, TN"
